classname ,loc, rfc , wmc , cbo , dit , lcom , fanin , fanout , noc , numberOfAttributes , numberOfAttributesInherited , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , nonTrivialBugs , majorBugs , criticalBugs , highPriorityBugs , bug ,buggy
org::eclipse::jdt::internal::codeassist::complete::CompletionOnMethodTypeParameter ,22,9,4,3,4,3,1,2,0,0,410,3,66,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::flow::SwitchFlowContext ,23,13,6,4,2,10,1,3,2,2,141,5,35,0,0,2,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::LineNumberAttribute ,23,5,5,2,3,3,1,1,0,3,1,3,31,3,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::batch::FileFinder ,23,16,7,3,1,1,1,2,0,0,0,2,8,0,1,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::parser::RecoveredStatement ,23,11,8,4,2,21,1,3,3,1,4,7,33,0,0,1,7,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::flow::LabelFlowContext ,23,10,7,4,3,6,1,3,0,1,143,4,40,0,0,1,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::BufferFactoryWrapper ,23,11,10,6,2,15,3,3,0,1,0,6,13,0,1,1,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ResolvedBinaryField ,23,8,6,3,8,10,3,1,0,1,69,5,243,1,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::CancelableNameEnvironment ,23,16,8,2,2,10,0,2,0,1,54,5,19,0,1,1,4,0,0,0,0,1,1
org::eclipse::jdt::internal::core::ResolvedBinaryMethod ,23,8,6,3,8,10,3,1,0,1,73,5,267,1,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ResolvedSourceField ,23,9,6,3,7,10,3,1,1,1,69,5,229,1,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::select::SelectionOnFieldReference ,23,11,9,3,6,3,1,2,0,0,394,3,107,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::core::search::TypeNameMatch ,23,25,7,5,1,28,1,4,1,0,0,8,8,0,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnKeyword1 ,23,12,7,1,6,21,1,0,0,2,385,7,98,1,0,1,6,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ResolvedSourceMethod ,23,9,6,3,7,10,3,1,1,1,70,5,255,1,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnBrankStatementLabel ,23,10,5,2,4,6,1,1,0,4,384,4,41,1,0,1,4,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::lookup::ParameterizedFieldBinding ,24,8,6,3,4,6,1,2,0,1,35,4,47,0,0,1,4,0,0,0,0,0,0
org::eclipse::jdt::internal::eval::CodeSnippetCompiler ,24,4,2,2,2,1,1,1,0,3,28,2,25,0,0,3,2,0,0,0,0,0,0
org::eclipse::jdt::core::dom::Type ,24,10,8,6,2,28,6,1,6,0,95,8,68,0,0,0,7,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::select::SelectionOnLocalName ,24,16,5,4,5,6,1,3,0,0,397,4,64,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::dom::rewrite::TrackedNodePosition ,24,11,7,2,1,3,1,1,0,2,0,3,10,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::indexing::IndexRequest ,24,13,7,4,1,15,2,3,7,3,5,6,13,0,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::SubTypeSearchJob ,24,10,9,4,2,6,1,3,0,1,11,4,22,0,0,1,4,0,0,0,0,0,0
org::eclipse::jdt::core::dom::Comment ,24,8,7,5,2,21,4,1,3,1,95,7,68,1,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::core::compiler::CompilationParticipant ,24,8,8,4,1,28,4,0,0,2,0,8,8,0,0,2,8,0,0,0,0,1,1
org::eclipse::jdt::internal::eval::CodeSnippetSuperReference ,25,10,8,3,7,28,1,2,0,0,398,8,107,0,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::eval::VariablesInfo ,25,5,7,3,1,3,2,1,0,5,0,3,8,0,0,5,1,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::Literal ,25,13,5,7,4,21,6,2,3,0,384,7,69,0,0,0,7,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::ParameterAnnotation ,25,7,6,4,2,6,2,2,0,4,0,4,21,4,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnLocalName ,25,17,6,4,5,6,1,3,0,2,397,4,64,1,0,1,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::PackageFragmentInfo ,25,7,5,5,3,6,3,2,1,1,3,4,17,0,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::indexing::RemoveFromIndex ,25,8,8,3,2,3,1,2,0,1,8,3,19,0,0,1,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ResolvedBinaryType ,26,11,7,5,8,15,4,2,0,1,82,6,319,1,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::classfmt::AnnotationMethodInfoWithAnnotations ,26,12,13,4,4,10,1,4,0,1,14,5,59,1,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::core::MemberValuePair ,26,8,13,3,1,10,0,3,0,3,14,5,11,0,0,3,5,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::parser::RecoveredImport ,26,10,8,3,2,21,1,2,0,1,4,7,33,0,0,1,7,0,0,0,0,0,0
org::eclipse::jdt::internal::eval::GlobalVariable ,26,11,6,4,1,10,3,1,0,7,0,5,8,0,0,7,5,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::select::SelectionOnArgumentName ,26,16,6,5,6,6,1,4,0,0,397,4,72,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ResolvedSourceType ,26,12,7,4,7,15,3,2,1,1,69,6,298,1,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::formatter::CascadingMethodInvocationFragmentBuilder ,26,12,6,1,2,6,1,0,0,1,0,4,11,0,0,1,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::JavaModelInfo ,27,7,8,3,3,3,1,2,0,1,3,3,17,0,1,1,1,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::AnnotationComponent ,27,12,7,5,2,10,1,4,0,4,0,5,22,4,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ExternalFolderChange ,27,13,7,6,1,3,3,3,0,2,0,3,8,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::core::dom::Message ,27,8,8,2,1,10,1,1,0,3,0,5,8,3,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::formatter::FormatJavadocNode ,27,12,7,5,1,28,5,0,3,6,78,8,8,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::SingleTypeRequestor ,27,10,9,0,1,45,0,0,0,1,0,10,15,0,0,0,9,0,0,0,0,0,0
org::eclipse::jdt::internal::core::VerboseElementCache ,27,19,7,10,4,3,1,9,0,2,11,3,64,2,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::impl::StringConstant ,27,6,5,5,2,10,5,0,0,1,152,5,41,1,1,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::flow::InsideSubRoutineFlowContext ,27,14,8,5,2,15,2,3,0,1,141,6,35,0,0,1,6,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnArgumentName ,27,17,6,5,6,6,1,4,0,3,397,4,72,1,0,2,4,0,0,0,0,0,0
org::eclipse::jdt::internal::formatter::FormatJavadoc ,27,8,8,4,3,6,2,2,0,5,388,4,33,0,0,5,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ClasspathAccessRule ,27,7,11,4,2,6,3,1,0,0,7,4,17,0,1,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::SourceRange ,28,12,8,12,1,15,10,2,0,2,0,6,10,0,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::PrefixExpression ,28,12,8,2,6,10,1,1,0,0,415,5,93,0,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::ImportMatchLocatorParser ,28,13,10,1,3,10,1,0,0,1,405,5,73,0,0,1,0,0,0,0,0,0,0
org::eclipse::jdt::internal::core::RenameResourceElementsOperation ,28,12,9,6,5,6,2,4,0,0,37,4,88,0,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::core::builder::WorkQueue ,28,16,9,4,1,28,3,1,0,2,0,8,8,2,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::DOMFinder ,28,14,10,7,2,6,2,6,0,7,0,4,13,5,0,2,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::lookup::ElementValuePair ,28,12,7,5,1,21,4,1,0,3,0,7,8,0,0,3,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::BatchOperation ,28,8,7,1,2,6,1,0,0,1,18,4,62,0,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::core::RenameElementsOperation ,28,13,10,3,5,6,1,2,0,0,34,4,87,0,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::classfmt::ElementValuePairInfo ,28,12,7,2,1,6,1,1,0,3,0,4,10,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::ExceptionTableEntry ,28,11,8,4,2,15,1,3,0,5,0,6,24,5,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::core::dom::EmptyStatement ,29,18,8,5,3,28,3,2,0,1,95,8,73,1,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::classfmt::ClassFormatException ,29,11,7,1,1,10,1,0,0,34,0,5,22,5,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::JavadocReturnStatement ,29,16,10,6,4,6,2,4,0,0,384,4,48,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::ExtendedStringLiteral ,29,11,4,2,6,6,1,1,0,0,386,4,85,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::JavaCorePreferenceModifyListener ,29,15,8,2,1,3,0,2,0,2,0,3,0,0,0,2,1,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ExternalJavaProject ,29,14,8,5,5,15,1,4,0,1,70,6,264,0,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionNodeDetector ,29,6,17,2,2,10,1,1,0,3,0,5,11,3,2,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::JavadocSingleNameReference ,30,12,8,6,7,3,2,4,2,2,419,3,115,0,0,2,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ClassFilePool ,30,10,8,3,1,10,2,2,0,2,0,5,8,0,1,1,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::indexing::SaveIndex ,30,10,9,5,2,3,2,3,0,0,8,3,19,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::jdom::CompilationUnit ,30,13,9,2,2,15,1,1,0,3,1,6,12,0,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::internal::core::PackageDeclaration ,30,15,11,4,4,21,2,3,1,1,52,7,127,0,0,1,4,0,0,0,0,0,0
org::eclipse::jdt::core::search::SearchParticipant ,30,20,8,7,1,45,4,4,1,0,0,10,8,0,0,0,9,0,0,0,0,0,0
org::eclipse::jdt::core::dom::LineComment ,31,19,9,4,3,36,2,2,0,1,95,9,75,1,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::SubRoutineStatement ,31,14,11,9,3,28,8,1,2,1,380,8,38,0,0,1,8,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::ExceptionAttribute ,31,10,7,4,3,6,1,3,0,3,1,4,32,3,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnMethodName ,31,16,9,6,4,3,1,5,0,1,410,3,66,0,0,1,3,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::select::SelectionScanner ,31,7,10,3,2,3,1,2,0,3,219,3,55,0,0,3,3,0,0,0,0,0,0
org::eclipse::jdt::core::dom::BlockComment ,31,19,9,4,3,36,2,2,0,1,95,9,75,1,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::indexing::IndexingParser ,31,4,5,1,4,6,1,0,0,3,413,4,67,0,0,3,1,0,0,0,0,0,0
org::eclipse::jdt::core::dom::NullLiteral ,31,18,9,2,3,36,1,1,0,1,95,9,73,1,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnQualifiedAllocationExpression ,32,17,11,5,6,3,1,4,0,0,394,3,102,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::EmptyStatement ,32,17,9,6,3,21,1,5,0,0,380,7,38,0,0,0,7,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnAnnotationMemberValuePair ,32,13,8,5,6,3,1,4,0,1,389,3,83,0,0,1,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::NullLiteral ,32,13,9,1,6,28,0,1,0,1,384,8,79,0,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::core::BufferCache ,32,16,8,3,3,6,1,2,0,1,10,4,59,1,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::core::JarEntryDirectory ,32,13,9,3,3,21,1,2,0,1,2,7,17,1,0,0,7,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::lookup::AnnotationHolder ,32,10,15,4,1,15,2,2,1,1,0,6,8,0,0,1,1,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::lookup::MemberTypeBinding ,33,18,12,5,6,10,1,4,0,0,61,5,207,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::StackMapAttribute ,33,9,7,4,3,6,1,3,0,5,1,4,31,5,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::builder::ClasspathMultiDirectory ,33,11,16,5,3,6,2,3,0,4,5,4,31,0,0,4,2,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::StackMapTableAttribute ,33,9,7,4,3,6,1,3,0,5,1,4,31,5,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::lookup::MissingTypeBinding ,34,12,7,3,5,10,1,2,0,0,58,5,179,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::lookup::ParameterizedMethodBinding ,34,13,6,7,3,10,4,4,1,1,37,5,72,0,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::env::NameEnvironmentAnswer ,34,12,14,8,1,45,7,1,0,4,0,10,8,0,0,4,10,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::VariablePattern ,34,3,12,2,4,1,1,1,2,6,61,2,45,0,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::select::SelectionOnExplicitConstructorCall ,34,16,11,5,4,3,1,4,0,0,393,3,61,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::SourceMethodElementInfo ,34,13,9,7,5,45,5,2,2,3,8,10,37,0,0,0,7,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::SingleMemberAnnotation ,34,14,9,6,5,10,3,3,0,2,388,5,78,1,0,1,5,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::NameReference ,34,9,11,4,5,36,4,0,2,3,384,9,85,0,0,3,9,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::classfmt::MethodInfoWithAnnotations ,35,12,13,5,3,10,3,3,1,1,13,5,55,0,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::select::SelectionOnSingleTypeReference ,35,24,11,7,6,10,2,5,0,0,385,5,95,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::ImportReference ,35,10,10,20,2,10,20,0,5,7,380,5,27,0,0,7,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::CreateTypeHierarchyOperation ,35,15,12,8,2,10,4,4,0,1,18,5,62,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::indexing::SourceIndexer ,35,14,6,7,2,1,1,6,0,0,52,2,25,0,0,0,2,0,0,0,0,1,1
org::eclipse::jdt::internal::compiler::classfmt::MethodInfoWithParameterAnnotations ,35,14,17,4,4,10,1,3,0,1,14,5,60,1,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::lookup::VariableBinding ,35,15,11,29,2,28,26,3,2,6,28,8,16,0,0,5,8,0,0,0,0,0,0
org::eclipse::jdt::internal::core::UserLibraryClasspathContainer ,35,17,13,4,1,21,2,3,0,1,3,7,12,1,2,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::CharArrayBuffer ,35,10,10,11,1,6,9,2,0,5,0,4,8,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::JavaSearchTypeNameMatch ,35,16,15,5,2,28,3,2,0,2,0,8,16,2,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnQualifiedNameReference ,36,20,9,4,7,3,1,3,0,2,397,3,124,0,0,2,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::impl::FloatConstant ,36,14,12,4,2,66,4,0,0,1,152,12,41,0,1,1,11,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::VariableLocator ,36,13,15,4,2,6,1,3,2,1,68,4,33,0,0,0,3,0,0,0,0,1,1
org::eclipse::jdt::internal::core::ElementCache ,36,12,8,5,3,10,1,4,1,1,10,5,59,0,0,1,1,0,0,0,0,0,0
org::eclipse::jdt::internal::core::eval::RequestorWrapper ,36,18,7,4,1,3,1,3,0,1,0,3,10,0,0,1,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::impl::ShortConstant ,37,14,12,3,2,66,3,0,0,1,152,12,41,1,1,0,11,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::impl::ByteConstant ,37,14,12,3,2,66,3,0,0,1,152,12,41,1,1,0,11,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::PossibleMatchSet ,37,20,9,8,1,6,1,7,0,2,0,4,8,2,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::lookup::UnresolvedAnnotationBinding ,37,11,10,4,2,3,1,3,0,2,2,3,15,2,0,0,2,0,1,0,0,2,1
org::eclipse::jdt::internal::core::util::VerificationInfo ,37,13,10,5,2,15,2,3,0,5,9,6,23,5,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::QualifiedSuperReference ,38,17,10,7,7,15,1,6,1,0,386,6,97,0,0,0,6,0,0,0,0,1,1
org::eclipse::jdt::internal::compiler::impl::CharConstant ,38,14,12,4,2,66,4,0,0,1,152,12,41,1,1,0,11,0,0,0,0,0,0
org::eclipse::jdt::internal::core::BecomeWorkingCopyOperation ,38,25,6,7,2,6,2,6,0,1,18,4,62,0,0,1,2,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::FalseLiteral ,38,14,11,2,6,21,0,2,0,1,384,7,79,0,0,0,7,0,0,0,0,0,0
org::eclipse::jdt::internal::core::JarEntryFile ,38,22,8,7,3,15,0,7,0,1,2,6,17,1,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnMemberAccess ,38,16,14,4,6,3,1,3,0,1,394,3,107,0,0,1,3,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedTypeReference ,38,22,10,7,6,6,2,5,0,0,386,4,95,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::LocalVariableTableEntry ,38,15,10,4,2,28,1,3,0,7,0,8,26,7,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::problem::ProblemHandler ,38,9,5,2,1,10,1,1,1,4,0,5,8,0,0,3,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::LocalVariableTypeTableEntry ,38,15,10,4,2,28,1,3,0,7,0,8,26,7,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::TrueLiteral ,39,14,11,3,6,21,1,2,0,1,384,7,79,0,0,0,7,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::impl::DoubleConstant ,39,14,13,5,2,66,4,1,0,1,152,12,41,1,1,0,11,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::env::AccessRule ,39,19,12,7,1,15,5,2,1,3,0,6,8,0,0,2,6,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::PostfixExpression ,39,16,10,3,6,15,0,3,0,0,415,6,93,0,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::BranchStatement ,39,13,9,2,3,3,0,2,3,4,380,3,38,0,0,4,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::DefaultErrorHandlingPolicies ,40,8,4,13,1,6,12,1,0,0,0,4,8,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::select::SelectionOnSingleNameReference ,40,23,15,6,7,3,1,5,0,0,419,3,115,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::PackageReferencePattern ,40,14,12,1,5,36,0,1,0,4,61,9,49,0,0,0,5,0,0,0,0,1,1
org::eclipse::jdt::internal::compiler::impl::LongConstant ,40,14,13,4,2,66,4,0,0,2,152,12,41,2,1,0,11,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::classfmt::FieldInfoWithAnnotation ,40,17,10,5,3,10,1,5,0,1,12,5,45,1,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnExplicitConstructorCall ,41,18,14,6,4,3,1,5,0,0,393,3,61,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::builder::NameSet ,41,10,13,2,1,6,1,1,0,3,0,4,8,0,1,3,3,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::impl::AssistSourceField ,41,17,10,4,8,21,2,3,0,4,69,7,234,4,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnMessageSend ,41,24,14,5,5,3,1,4,0,0,397,3,94,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::DiscardWorkingCopyOperation ,41,29,8,8,2,6,1,8,0,0,18,4,62,0,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::SuperReference ,41,18,10,12,6,28,6,6,2,0,384,8,91,0,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::Annotation ,42,14,10,8,2,15,4,4,0,6,0,6,23,6,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedNameReference ,42,22,14,5,7,3,1,4,0,0,397,3,124,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::formatter::BinaryExpressionFragmentBuilder ,42,21,11,2,2,36,1,1,0,3,0,9,11,1,3,2,5,0,0,0,0,0,0
org::eclipse::jdt::core::CompletionRequestorAdapter ,42,14,14,0,1,91,0,0,0,0,0,14,22,0,0,0,14,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::Reference ,42,18,13,12,4,28,10,2,4,0,384,8,69,0,0,0,8,0,0,0,0,1,1
org::eclipse::jdt::internal::compiler::parser::RecoveryScannerData ,42,2,10,2,1,1,2,0,0,13,0,2,8,0,0,13,2,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::ToStringSorter ,42,11,10,3,1,6,1,2,0,2,0,4,8,0,1,2,3,0,0,0,0,0,0
org::eclipse::jdt::core::dom::NodeEventHandler ,43,11,11,1,1,55,1,0,1,0,0,11,8,0,0,0,0,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::SimpleWordSet ,43,11,14,2,1,6,1,1,0,3,0,4,8,0,1,3,3,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::select::SelectionOnParameterizedQualifiedTypeReference ,43,15,7,5,8,3,1,4,0,0,388,3,109,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::LocalVariablePattern ,43,25,11,12,5,3,1,11,0,1,67,3,47,0,0,1,2,0,0,0,0,0,0
org::eclipse::jdt::core::dom::StructuralPropertyDescriptor ,44,20,14,8,1,21,6,2,3,2,0,7,8,2,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::internal::formatter::comment::HTMLEntity2JavaReader ,44,25,13,7,2,6,2,5,0,1,0,4,39,1,1,0,1,0,0,0,0,0,0
org::eclipse::jdt::core::compiler::ReconcileContext ,44,26,14,5,1,36,1,5,0,2,0,9,8,2,0,0,9,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::ThrowStatement ,44,28,13,8,3,15,1,7,0,2,380,6,38,0,0,2,6,0,0,0,0,0,0
org::eclipse::jdt::internal::core::SimpleDelta ,44,19,13,4,1,45,3,1,1,2,0,10,8,0,0,0,9,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::impl::AssistSourceMethod ,44,19,11,5,8,28,2,4,0,4,70,8,260,4,0,0,7,0,0,0,0,0,0
org::eclipse::jdt::internal::core::SearchableEnvironmentRequestor ,44,27,12,11,2,6,1,10,0,5,12,4,31,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::builder::QualifiedNameSet ,44,10,14,2,1,6,1,1,0,3,0,4,8,0,1,3,3,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnMessageSendName ,44,21,12,4,5,3,1,3,0,0,397,3,94,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::SetClasspathOperation ,44,21,9,7,3,6,0,7,0,3,19,4,67,0,0,3,3,0,1,1,0,3,1
org::eclipse::jdt::internal::compiler::ast::NormalAnnotation ,45,13,16,6,5,10,4,2,1,1,388,5,78,0,0,1,5,0,0,0,0,0,0
org::eclipse::jdt::core::dom::ArrayInitializer ,45,27,13,4,3,55,2,2,0,3,95,11,73,2,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::JavaSearchParticipant ,46,25,12,10,2,28,3,7,0,1,0,8,18,0,0,1,8,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::codegen::CaseLabel ,46,15,12,4,3,21,3,2,0,1,7,7,22,0,0,1,4,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::StringLiteralConcatenation ,46,15,9,3,6,10,1,2,0,3,386,5,85,1,0,2,5,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::lookup::SignatureWrapper ,47,11,17,4,1,10,3,1,0,4,0,5,8,0,0,4,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::JavaElementInfo ,47,13,13,17,1,15,15,2,2,2,0,6,8,0,0,1,5,0,0,0,0,0,0
org::eclipse::jdt::core::dom::Block ,47,29,13,15,3,55,12,3,0,3,95,11,73,2,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::InternalCompletionContext ,48,11,12,2,1,45,1,1,1,11,0,10,8,0,0,0,0,0,0,0,0,1,1
org::eclipse::jdt::internal::formatter::comment::SingleCommentLine ,48,25,12,4,2,36,1,3,0,3,3,9,27,2,0,0,0,0,0,0,0,0,0
