classname ,loc, rfc , wmc , cbo , dit , lcom , fanin , fanout , noc , numberOfAttributes , numberOfAttributesInherited , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , nonTrivialBugs , majorBugs , criticalBugs , highPriorityBugs , bug ,buggy
org::eclipse::pde::internal::ui::editor::plugin::rows::TranslatableAttributeRow ,13,13,4,4,4,3,0,4,0,0,7,3,36,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::feature::Choice ,13,4,4,6,1,6,6,0,0,2,0,4,6,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::toc::actions::TocAddAnchorAction ,13,10,3,6,2,1,1,5,0,0,2,2,4,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::OrganizeRequireBundleResolution ,13,6,4,2,3,6,0,2,0,1,5,4,14,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::ResourceAttributeValue ,13,5,4,1,1,6,1,0,1,2,0,4,6,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::AppendSeperatorBuildEntryResolution ,13,6,3,3,3,3,1,2,0,0,7,3,14,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::ChooseManifestClassResolution ,13,8,4,4,3,3,1,3,0,1,5,3,14,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::OrganizeImportPackageResolution ,13,6,4,2,3,6,0,2,0,1,5,4,14,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::feature::FeatureData ,13,7,5,5,1,6,4,1,0,8,0,4,6,0,0,8,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::RemoveSeperatorBuildEntryResolution ,13,8,3,4,3,3,1,3,0,0,7,3,14,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::AbstractHyperlink ,13,4,4,0,1,6,0,0,6,2,0,4,6,1,0,0,4,0,0,0,0,0,0
org::eclipse::pde::ui::launcher::OSGiLaunchShortcut ,13,9,4,4,2,6,0,4,0,0,0,4,13,0,0,0,1,0,0,0,0,1,1
org::eclipse::pde::internal::core::text::plugin::PluginModel ,14,6,5,6,7,10,6,0,0,0,5,5,157,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::ui::templates::BlankField ,14,8,3,2,3,3,1,1,0,5,0,3,23,5,1,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::JavaAttributeValue ,14,5,4,6,2,6,5,1,0,2,0,4,10,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::runtime::registry::ExtensionPointAdapter ,14,5,3,4,3,1,2,2,0,0,1,2,5,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::runtime::registry::ExtensionAdapter ,14,5,3,5,3,1,3,2,0,0,1,2,5,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::plugin::WorkspaceFragmentModel ,14,8,4,11,8,6,8,3,1,1,4,4,172,1,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::RequiredPluginsInitializer ,14,7,5,0,1,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::feature::SynchronizeVersionsWizard ,14,8,3,3,1,3,1,2,0,2,0,3,0,2,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::samples::ShowTargetPlatformAction ,14,5,1,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::plugin::FragmentModel ,14,6,5,5,7,10,5,0,0,0,5,5,157,0,0,0,5,0,0,0,0,0,0
org::eclipse::ui::internal::views::log::Group ,14,6,4,3,2,3,2,1,1,1,1,3,11,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::toc::actions::TocAddLinkAction ,14,10,3,5,2,1,1,4,0,0,2,2,4,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::bundle::BundleActivationPolicyHeader ,14,9,6,3,6,6,1,2,0,1,4,4,67,1,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::tools::ConvertedProjectWizard ,15,8,3,3,2,3,1,2,0,3,0,3,8,3,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::views::plugins::JavaSearchOperation ,15,7,3,3,1,1,1,2,0,2,0,2,6,2,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::context::XMLDocumentSetupParticpant ,15,9,4,7,1,3,6,1,0,1,0,3,6,0,1,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::runtime::registry::ServiceReferenceAdapter ,15,8,5,3,3,6,1,2,0,0,1,4,5,0,0,0,3,0,0,0,0,0,0
org::eclipse::ui::internal::views::log::OpenIDELogFileAction ,15,10,4,3,1,1,1,3,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::IndexWizard ,15,9,4,3,1,3,1,2,0,2,0,3,0,2,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::AddBuildEntryResolution ,15,8,4,3,3,3,1,2,0,0,7,3,14,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAbstractAddAction ,15,5,4,5,1,3,3,2,2,1,0,3,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::imports::BinaryProjectFilter ,15,5,6,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::ToggleLinkWithEditorAction ,15,8,3,3,1,1,1,2,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::plugin::PluginNode ,15,10,6,2,5,10,0,2,0,1,28,5,247,1,0,0,4,0,0,0,0,0,0
org::eclipse::pde::ui::launcher::OSGiLaunchConfigurationDelegate ,15,10,3,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
org::eclipse::pde::internal::core::text::bundle::FragmentHostHeader ,15,10,5,5,5,10,4,1,0,1,4,5,64,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::preferences::PDEPreferencesUtil ,15,4,2,1,1,0,0,1,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::toc::actions::TocAddTopicAction ,15,10,3,5,2,1,1,4,0,0,2,2,4,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::SourceViewerConfigurationFactory ,15,8,5,6,1,0,1,5,0,0,0,1,6,0,0,0,1,0,0,0,0,1,1
org::eclipse::pde::internal::runtime::spy::handlers::SpyHandler ,15,7,6,1,1,1,0,1,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::elements::ElementLabelProvider ,15,7,5,2,1,3,1,1,1,1,0,3,0,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::builders::DependencyLoop ,15,6,5,1,1,15,1,0,0,2,0,6,6,2,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::ctxhelp::NewCtxHelpWizardPage ,15,5,3,1,2,3,1,0,0,1,0,3,4,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::DefaultIndexHandler ,15,4,2,2,1,1,1,1,0,0,0,2,7,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::ManifestElementHyperlink ,15,10,4,3,2,3,0,3,2,0,1,3,10,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::RemoveImportExportServicesResolution ,16,9,5,3,3,6,1,2,0,1,5,4,14,0,0,1,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::RemoveRequireBundleResolution ,16,9,5,2,3,6,1,1,0,1,5,4,14,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::FeatureSelectionDialog ,16,12,3,4,1,3,2,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::PDEQuickAssistAssistant ,16,6,2,4,1,1,3,1,0,3,0,2,0,3,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::feature::CreateFeatureProjectOperation ,16,11,4,10,2,1,3,7,1,1,3,2,7,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::RemoveImportPackageResolution ,16,9,5,3,3,6,1,2,0,1,5,4,14,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::tools::OrganizeManifestsWizard ,16,9,3,3,1,3,1,2,0,1,0,3,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::ArgumentRule ,16,7,4,2,1,3,1,1,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::schema::NewReferenceAction ,16,10,4,4,1,1,1,3,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::contentassist::TypeContentProposalListener ,16,6,5,2,1,6,1,1,0,0,0,4,6,0,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::imports::ExternalPluginLibrariesFilter ,16,4,5,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::BundleFoldingStructureProvider ,16,9,4,2,3,1,1,1,0,1,0,2,16,1,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::runtime::registry::PluginAdapter ,16,4,2,4,3,1,2,2,0,0,1,2,5,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::RemoveExportPackageResolution ,16,9,5,3,3,6,1,2,0,1,5,4,14,0,0,1,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::schema::SchemaType ,16,5,5,2,1,10,2,0,2,3,0,5,15,3,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::site::SynchronizePropertiesWizard ,16,8,3,3,1,3,1,2,0,3,0,3,0,3,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::target::TargetDefinitionFromTargetOperation ,17,10,3,6,2,1,1,5,0,1,0,2,4,1,0,0,1,0,0,0,0,1,1
org::eclipse::pde::internal::ui::editor::text::ExternalizedStringRule ,17,5,4,3,1,1,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::DeletePluginBaseResolution ,17,6,4,1,2,6,1,0,0,0,5,4,12,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::elements::NamedElement ,17,6,5,4,2,10,4,0,2,3,0,5,14,2,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::core::util::SAXParserWrapper ,17,11,5,11,1,6,8,3,0,2,0,4,6,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::templates::Activator ,17,11,5,1,1,10,1,0,0,1,0,5,0,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::refactoring::FileRenameParticipant ,17,8,4,2,2,1,0,2,0,0,2,2,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::AddBundleClassPathMarkerResolution ,17,9,5,1,3,3,0,1,0,1,5,3,14,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::launcher::LaunchConfigurationListener ,17,10,6,4,1,6,1,3,0,0,0,4,6,0,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::MissingResourcePage ,17,6,3,2,2,1,1,1,0,0,0,2,28,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::UpdateClasspathResolution ,17,7,4,2,2,6,1,1,0,0,5,4,12,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::ant::ExportBuildListener ,17,9,8,1,1,21,0,1,0,0,0,7,6,0,0,0,7,0,0,0,0,0,0
org::eclipse::pde::ui::launcher::AbstractLauncherTab ,17,11,5,6,1,15,6,0,6,0,0,6,0,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::site::OpenProjectWizardAction ,17,11,3,5,1,1,1,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::provisioner::FileSystemProvisionerWizard ,17,9,4,2,3,6,0,2,0,2,0,4,1,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::plugin::AbbreviatedPluginHandler ,17,6,5,5,2,3,2,3,0,1,0,3,43,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::search::ExtensionPluginSearchScope ,18,9,5,5,2,1,1,4,0,1,6,2,11,0,0,1,2,0,0,0,0,0,0
org::eclipse::pde::internal::runtime::MessageHelper ,18,14,7,1,1,1,1,0,0,0,0,2,6,0,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::builders::ElementOccurrenceResult ,18,5,5,2,1,10,2,0,0,4,0,5,6,4,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::refactoring::RefactoringInfo ,18,9,6,5,1,36,5,0,2,3,0,9,6,2,0,0,9,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::rows::BooleanAttributeRow ,18,11,9,4,3,6,0,4,0,0,7,4,33,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::GenericSourcePage ,18,6,6,1,2,15,1,0,0,0,0,6,56,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::feature::BasePluginListPage ,18,15,5,4,1,6,0,4,1,1,0,4,0,0,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::util::PixelConverter ,18,11,5,1,1,10,1,0,0,1,0,5,6,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::RemoveInternalDirectiveEntryResolution ,18,8,6,4,3,6,1,3,0,1,5,4,14,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::ExtensionDeltaEvent ,18,5,5,1,1,10,1,0,0,4,3,5,10,4,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::plugin::FragmentFieldData ,18,7,6,2,2,21,2,0,0,3,0,7,57,3,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::PDEStorageDocumentProvider ,18,7,7,2,1,3,1,1,0,1,0,3,0,1,0,0,1,0,0,0,0,1,1
org::eclipse::pde::internal::core::target::AdditionalDirectory ,18,10,6,4,3,10,1,3,0,2,1,5,32,2,0,0,5,0,0,0,0,0,0
org::eclipse::pde::ui::templates::TemplateField ,18,9,5,9,1,15,9,0,1,2,0,6,6,2,0,0,5,0,0,0,0,0,0
org::eclipse::pde::core::plugin::PluginRegistry ,18,24,6,36,1,15,34,2,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::ChooseClassXMLResolution ,19,10,6,5,3,6,1,4,0,0,6,4,17,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::plugin::OpenProjectWizardAction ,19,12,4,3,1,1,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::feature::CreateFeaturePatchOperation ,19,16,4,11,2,1,2,9,0,1,3,2,7,1,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::bundle::PackageFriend ,19,8,6,8,2,15,6,2,0,3,0,6,24,3,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::PackageHyperlink ,19,12,4,6,3,1,1,5,0,1,1,2,13,0,0,1,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::OptionalImportPackageResolution ,19,10,6,4,3,6,1,3,0,1,5,4,14,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::schema::SchemaEditorContributor ,19,11,5,3,3,10,1,2,0,1,3,5,33,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::refactoring::RefactoringPluginInfo ,19,10,7,5,2,10,3,2,0,1,1,5,15,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::ToggleStructuredCommand ,19,9,7,5,3,10,2,3,2,1,1,5,30,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::UnsupportedSingletonDirectiveResolution ,19,7,6,3,3,6,1,2,0,0,5,4,14,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::launcher::OSGiMigrationDelegate ,19,18,7,3,2,1,0,3,0,0,0,2,8,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::builders::FragmentErrorReporter ,19,12,6,4,5,3,1,3,0,0,5,3,89,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::BlankQuery ,19,10,6,4,1,15,2,2,0,1,0,6,6,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::core::builders::DefaultSAXParser ,19,6,2,6,1,0,4,2,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::util::PluginAdapter ,19,12,6,3,1,1,0,3,0,0,0,2,6,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::product::ProductPlugin ,19,12,7,4,3,10,1,3,0,2,0,5,32,2,0,0,5,0,1,1,0,3,1
org::eclipse::pde::internal::core::schema::SchemaEnumeration ,19,8,5,4,3,1,2,2,0,1,5,2,28,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::NewMacroWizard ,20,8,4,2,1,3,1,1,0,2,0,3,0,2,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::util::DOMParserWrapper ,20,13,6,4,1,10,1,3,0,2,0,5,6,0,0,0,4,0,0,0,0,1,1
org::eclipse::pde::internal::ui::editor::text::ReconcilingStrategy ,20,12,8,3,1,15,2,1,0,2,0,6,6,2,1,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::OpenPDEPerspectiveAction ,20,8,3,1,1,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAddTaskAction ,20,10,5,5,2,1,1,4,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::XMLSourcePage ,20,12,4,4,3,3,0,4,7,0,0,3,67,0,0,0,2,0,0,0,0,1,1
org::eclipse::pde::internal::ui::views::dependencies::HistoryListAction ,20,13,4,4,1,1,1,3,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::nls::ModelChangeFile ,20,7,7,5,1,15,5,0,0,4,0,6,6,4,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::target::OpenTargetProfileAction ,20,7,4,3,1,1,1,2,0,3,0,2,0,3,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::bundle::ImportPackageHeader ,20,13,6,13,6,10,9,4,0,1,6,5,78,1,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::contentassist::TypeFieldAssistDisposer ,20,5,5,4,1,1,4,0,0,2,0,2,6,2,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::RemoveBuildEntryResolution ,20,8,6,3,3,3,1,2,0,0,7,3,14,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAddGroupAction ,20,10,5,5,2,1,1,4,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::AbstractSearchResultPage ,20,14,8,2,1,21,0,2,2,1,0,7,0,1,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::refactoring::RenameExtensionPointWizard ,20,4,6,2,1,1,1,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::ExternalJavaSearchClasspathContainer ,20,9,5,3,1,10,2,2,0,1,0,5,6,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::core::schema::EditableSchema ,21,9,7,3,4,15,2,1,0,1,8,6,90,1,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::OptionalRequireBundleResolution ,21,12,7,5,3,6,1,4,0,1,5,4,14,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::NewWizard ,21,8,7,9,1,15,9,0,9,3,0,6,2,3,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::feature::OpenProjectWizardAction ,21,13,5,4,1,1,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::refactoring::PDERefactoringAction ,21,14,4,9,1,15,7,2,2,1,0,6,0,1,1,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::TreeSection ,21,11,7,9,4,21,8,2,7,1,1,7,63,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::OpenPluginSearchPageAction ,21,10,9,1,1,10,0,1,0,2,0,5,6,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::AbstractModelManager ,21,11,7,8,1,10,7,1,2,1,0,5,6,1,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::extension::NewExtensionPointWizard ,21,11,5,4,2,6,1,3,1,5,0,4,8,5,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::CommandTarget ,21,9,7,10,1,10,9,1,3,2,0,5,6,2,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::PreviewReferenceAction ,21,10,7,3,1,6,1,2,0,2,0,4,6,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSDescription ,21,11,7,3,5,21,1,2,0,1,110,7,409,1,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::PluginFoldingStructureProvider ,21,11,5,3,3,1,1,2,0,1,0,2,16,1,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSOnCompletion ,21,10,7,3,5,21,1,2,0,1,110,7,409,1,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::toc::TocFoldingStructureProvider ,21,11,5,3,3,1,1,2,0,1,0,2,16,1,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::ctxhelp::RegisterCtxHelpWizard ,21,11,3,4,1,3,1,3,0,2,0,3,0,2,0,0,3,0,0,0,0,0,0
org::eclipse::ui::internal::views::log::LogFilesManager ,21,11,5,4,1,3,3,1,0,1,0,3,6,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::builders::CompilerFlags ,21,13,6,11,1,6,10,1,0,30,0,4,6,0,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::AbstractPDEMarkerResolution ,21,11,5,2,1,15,1,1,9,5,0,6,6,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::runtime::registry::ConfigurationElementAdapter ,21,8,5,3,3,1,1,2,0,0,1,2,5,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::toc::Toc ,22,12,7,4,6,21,2,2,0,1,28,7,262,1,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::elements::ElementList ,22,13,7,9,3,15,9,0,1,1,1,6,19,1,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::XMLTagRule ,22,6,6,1,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpContentProvider ,22,11,7,4,2,10,2,2,0,0,0,5,9,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::refactoring::MovedTextFileChange ,22,6,4,1,1,1,1,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::product::ProductOutlinePage ,22,10,8,5,3,6,1,4,0,0,4,4,21,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::ExternalizeStringsResolution ,22,8,5,3,2,10,1,2,0,0,5,5,12,0,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::rows::ButtonAttributeRow ,22,9,4,3,4,6,1,2,3,0,7,4,36,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::plugin::IdentifiablePluginObject ,22,12,7,6,3,10,3,3,3,2,4,5,55,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::target::ContentPage ,22,13,4,5,2,6,1,4,0,1,0,4,28,0,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::product::IntroInfo ,22,12,9,5,3,10,1,4,0,3,0,5,32,2,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::JavaHyperlink ,22,8,5,2,2,1,2,0,0,1,1,2,10,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::ModelProviderEvent ,22,6,9,5,1,15,5,0,0,5,4,6,11,5,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::CreateManifestClassResolution ,22,17,6,9,3,3,1,8,0,1,5,3,14,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpRoot ,22,8,7,3,5,21,2,1,0,1,30,7,253,1,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::schema::NewRestrictionDialog ,22,9,5,0,1,10,0,0,0,2,0,5,0,2,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::PDEOutlinePage ,22,4,3,0,1,1,0,0,2,1,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::toc::TocAnchor ,23,10,7,5,5,21,3,2,0,1,28,7,248,1,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::extension::ExtensionEditorSelectionPage ,23,5,3,2,3,3,1,1,0,3,2,3,19,3,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::build::BuildObject ,23,10,8,12,1,21,11,1,2,2,0,7,8,2,0,0,4,0,0,0,0,0,0
org::eclipse::ui::internal::views::log::TailInputStream ,23,13,8,3,1,6,1,2,0,2,0,4,15,2,1,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::bundle::ExportPackageHeader ,23,15,8,16,6,15,12,4,0,1,6,6,78,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::commands::CommandView ,23,14,7,1,1,21,0,1,0,1,0,7,0,1,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewComparator ,23,12,9,4,1,6,2,2,0,1,0,4,0,1,2,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::site::VersionableObject ,23,14,7,5,4,10,1,4,1,2,9,5,49,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::util::FileNameFilter ,23,7,8,3,1,1,2,1,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::AddDefaultExecutionEnvironmentResolution ,23,10,6,1,3,3,0,1,0,1,5,3,14,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::Category ,23,11,7,2,1,6,1,1,0,5,0,4,6,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::feature::IdentifiableObject ,23,14,7,11,3,10,8,3,3,2,6,5,39,1,0,0,3,0,0,0,0,0,0
